The Geodesy Plotter,Date: 2026-05-11 11:16:31,Total: 5789,"solution: SPOTGINS
productType: POSITION
"

NAME,EPOCH START,EPOCH END,UPDATED,DOI,REF FRAME,CONSTELLATION,DOWNLOAD URL,YEARS,FILL RATE,NETWORKS,ANALYSIS CENTER,SOLUTION,STATION,PRODUCT TYPE
SPOTGINS_SMA100PRT.ENU,2017-07-12T00:00:00Z,2023-06-01T23:59:59Z,2025-08-21T10:05:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMA100PRT/SPOTGINS_SMA100PRT.enu,5.878850070981317,97.25581395348837,"['EPOS', 'ReNEP']",EOST,SPOTGINS,SMA100PRT,POSITION
SPOTGINS_SMA200PRT.ENU,2023-07-17T00:00:00Z,2025-06-30T23:59:59Z,2025-08-21T10:05:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMA200PRT/SPOTGINS_SMA200PRT.enu,1.944558489872487,94.53781512605042,"['EPOS', 'ReNEP']",EOST,SPOTGINS,SMA200PRT,POSITION
SPOTGINS_SMAI00USA.ENU,2011-11-04T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:43:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMAI00USA/SPOTGINS_SMAI00USA.enu,14.290212151747914,92.20605132133282,"['NGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SMAI00USA,POSITION
SPOTGINS_SMAN00ARG.ENU,2017-10-25T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T15:02:40Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMAN00ARG/SPOTGINS_SMAN00ARG.enu,7.183321893933632,96.57142857142857,,EOST,SPOTGINS,SMAN00ARG,POSITION
SPOTGINS_SMAR00BRA.ENU,2002-01-07T00:00:00Z,2025-06-30T23:59:59Z,2025-09-10T12:59:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMAR00BRA/SPOTGINS_SMAR00BRA.enu,23.47923793317616,96.89795918367346,"['RBMC', 'SIRGAS', 'UCSD']",EOST,SPOTGINS,SMAR00BRA,POSITION
SPOTGINS_SMCR00FRA.ENU,2017-01-30T00:00:00Z,2025-12-28T23:59:59Z,2026-03-09T03:56:05Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMCR00FRA/SPOTGINS_SMCR00FRA.enu,8.903490728065506,97.72657450076805,"['RGP', 'UCSD']",OMP,SPOTGINS,SMCR00FRA,POSITION
SPOTGINS_SMDM00ARG.ENU,2018-12-15T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T15:02:40Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMDM00ARG/SPOTGINS_SMDM00ARG.enu,6.046543431693158,99.81884057971014,"['SIRGAS', 'UCSD']",EOST,SPOTGINS,SMDM00ARG,POSITION
SPOTGINS_SMDP00FRA.ENU,2024-09-18T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T03:48:12Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMDP00FRA/SPOTGINS_SMDP00FRA.enu,0.7748117410702968,96.49122807017544,"['RGP', 'UCSD']",EOST,SPOTGINS,SMDP00FRA,POSITION
SPOTGINS_SMDV00ESP.ENU,2016-12-18T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMDV00ESP/SPOTGINS_SMDV00ESP.enu,8.449121574517708,94.20149011985747,"['EPOS', 'ERGNSS', 'RGM']",EOST,SPOTGINS,SMDV00ESP,POSITION
SPOTGINS_SMEC00FRA.ENU,2013-03-20T00:00:00Z,2025-03-14T23:59:59Z,2025-06-02T10:30:32Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SMEC00FRA/SPOTGINS_SMEC00FRA.enu,11.97467484853094,86.2265874828689,['Orpheon'],OMP,SPOTGINS,SMEC00FRA,POSITION
SPOTGINS_SMGT00MEX.ENU,2015-12-11T00:00:00Z,2016-01-25T23:59:59Z,2026-04-27T06:42:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMGT00MEX/SPOTGINS_SMGT00MEX.enu,0.12320325373285675,100.0,,ULR,SPOTGINS,SMGT00MEX,POSITION
SPOTGINS_SMI200DNK.ENU,2011-07-07T00:00:00Z,2022-08-10T23:59:59Z,2025-09-10T22:33:55Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMI200DNK/SPOTGINS_SMI200DNK.enu,11.093086895074403,99.1609081934847,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,SMI200DNK,POSITION
SPOTGINS_SMID00DNK.ENU,2001-01-01T00:00:00Z,2022-08-10T23:59:59Z,2025-09-10T22:33:55Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMID00DNK/SPOTGINS_SMID00DNK.enu,21.602441218597104,99.72120136864783,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,SMID00DNK,POSITION
SPOTGINS_SMLA00UKR.ENU,2008-11-20T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T14:41:31Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMLA00UKR/SPOTGINS_SMLA00UKR.enu,16.11225185058433,95.32710280373831,"['EPN', 'EPOS', 'UCSD', 'UPN_GNSS']",EOST,SPOTGINS,SMLA00UKR,POSITION
SPOTGINS_SMLE00FRA.ENU,2007-05-13T00:00:00Z,2025-12-28T23:59:59Z,2026-03-09T04:43:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMLE00FRA/SPOTGINS_SMLE00FRA.enu,18.618640169087637,95.72373254959588,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,SMLE00FRA,POSITION
SPOTGINS_SMLM00FRA.ENU,2012-08-01T00:00:00Z,2025-12-28T23:59:59Z,2026-02-14T17:38:50Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SMLM00FRA/SPOTGINS_SMLM00FRA.enu,13.405087807691332,88.07676602694977,['Orpheon'],OMP,SPOTGINS,SMLM00FRA,POSITION
SPOTGINS_SMNE00FRA.ENU,2000-11-17T00:00:00Z,2022-03-01T23:59:59Z,2025-06-01T07:42:26Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SMNE00FRA/SPOTGINS_SMNE00FRA.enu,21.28747430096078,98.18649517684888,"['EPN', 'EPOS', 'RGP', 'UCSD']",OMP,SPOTGINS,SMNE00FRA,POSITION
SPOTGINS_SMO000SWE.ENU,2002-10-18T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:48:40Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SMO000SWE/SPOTGINS_SMO000SWE.enu,23.3339036872259,98.41660802251934,"['SONEL', 'UCSD']",ULR,SPOTGINS,SMO000SWE,POSITION
SPOTGINS_SMR500ATA.ENU,2009-03-31T00:00:00Z,2022-12-28T23:59:59Z,2025-05-30T15:11:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMR500ATA/SPOTGINS_SMR500ATA.enu,13.736367752934317,86.29482071713147,['UCSD'],EOST,SPOTGINS,SMR500ATA,POSITION
SPOTGINS_SMRA00ITA.ENU,2013-11-29T00:00:00Z,2025-05-31T23:59:59Z,2025-07-30T15:39:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMRA00ITA/SPOTGINS_SMRA00ITA.enu,11.498402888686085,90.69269221613901,[],EOST,SPOTGINS,SMRA00ITA,POSITION
SPOTGINS_SMRT00NLD.ENU,2007-05-23T00:00:00Z,2016-09-09T23:59:59Z,2026-04-23T07:02:17Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMRT00NLD/SPOTGINS_SMRT00NLD.enu,9.295687853322178,99.47027663331372,"['NGS', 'SIRGAS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,SMRT00NLD,POSITION
SPOTGINS_SMSP00FRA.ENU,2007-03-22T00:00:00Z,2025-05-31T23:59:59Z,2025-07-04T20:34:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMSP00FRA/SPOTGINS_SMSP00FRA.enu,18.19176360052729,96.31357207342762,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,SMSP00FRA,POSITION
SPOTGINS_SMST00JPN.ENU,2004-04-15T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:46:37Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMST00JPN/SPOTGINS_SMST00JPN.enu,21.83493038127107,80.49116652048616,"['IGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SMST00JPN,POSITION
SPOTGINS_SMTG00FRA.ENU,2010-02-17T00:00:00Z,2025-12-28T23:59:59Z,2026-02-07T05:38:48Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SMTG00FRA/SPOTGINS_SMTG00FRA.enu,15.854209413897127,95.87504314808423,"['EPOS', 'RENAG', 'RGP', 'SONEL', 'UCSD']",OMP,SPOTGINS,SMTG00FRA,POSITION
SPOTGINS_SMTH00CAN.ENU,2016-03-31T00:00:00Z,2024-12-31T23:59:59Z,2025-03-19T08:40:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SMTH00CAN/SPOTGINS_SMTH00CAN.enu,8.741843454508581,93.37085678549093,"['NRCan', 'UCSD']",EOST,SPOTGINS,SMTH00CAN,POSITION
SPOTGINS_SNAL00ITA.ENU,2004-08-19T00:00:00Z,2025-05-31T23:59:59Z,2025-07-30T15:39:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNAL00ITA/SPOTGINS_SNAL00ITA.enu,20.774811741070298,97.44400527009222,"['EPOS', 'RING']",EOST,SPOTGINS,SNAL00ITA,POSITION
SPOTGINS_SNEG00REU.ENU,2002-07-30T00:00:00Z,2024-12-31T23:59:59Z,2025-04-25T13:49:26Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNEG00REU/SPOTGINS_SNEG00REU.enu,22.416039210839863,95.2014652014652,"['EPOS', 'VOLC', 'PF']",IPGP,SPOTGINS,SNEG00REU,POSITION
SPOTGINS_SNEO00GBR.ENU,2009-07-03T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:08Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNEO00GBR/SPOTGINS_SNEO00GBR.enu,15.982888400892337,99.38377268058885,"['EPN', 'EPOS', 'OS Net', 'UCSD']",EOST,SPOTGINS,SNEO00GBR,POSITION
SPOTGINS_SNES00NOR.ENU,2022-09-24T00:00:00Z,2025-01-08T23:59:59Z,2026-04-08T10:37:54Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SNES00NOR/SPOTGINS_SNES00NOR.enu,2.287360223844652,98.80668257756562,"['NMA-CORS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SNES00NOR,POSITION
SPOTGINS_SNGO00AUS.ENU,2010-11-15T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:32Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNGO00AUS/SPOTGINS_SNGO00AUS.enu,14.618868323319898,97.36004493540536,"['APREF', 'UCSD']",EOST,SPOTGINS,SNGO00AUS,POSITION
SPOTGINS_SNIK00ITA.ENU,2022-12-04T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:38:20Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNIK00ITA/SPOTGINS_SNIK00ITA.enu,3.2080766281339517,93.69676320272572,"['EPN', 'EPOS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SNIK00ITA,POSITION
SPOTGINS_SNKN00MEX.ENU,2016-02-04T00:00:00Z,2016-02-23T23:59:59Z,2026-04-27T06:42:36Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNKN00MEX/SPOTGINS_SNKN00MEX.enu,0.05475698405455421,100.0,,ULR,SPOTGINS,SNKN00MEX,POSITION
SPOTGINS_SNLR00ECU.ENU,2009-12-20T00:00:00Z,2025-12-25T23:59:59Z,2026-04-08T10:42:14Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNLR00ECU/SPOTGINS_SNLR00ECU.enu,16.016427073034706,65.07692307692308,"['SIRGAS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SNLR00ECU,POSITION
SPOTGINS_SNMG00ESP.ENU,2010-07-14T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:44:39Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SNMG00ESP/SPOTGINS_SNMG00ESP.enu,15.591261661216315,92.08771929824562,"['EPOS', 'REPCAN', 'SONEL']",ULR,SPOTGINS,SNMG00ESP,POSITION
SPOTGINS_SNNT00FRA.ENU,2018-08-01T00:00:00Z,2025-12-28T23:59:59Z,2026-03-09T06:02:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNNT00FRA/SPOTGINS_SNNT00FRA.enu,7.4050878076913325,98.04211304026597,"['RGP', 'UCSD']",OMP,SPOTGINS,SNNT00FRA,POSITION
SPOTGINS_SNRS00USA.ENU,2007-09-20T00:00:00Z,2024-12-31T23:59:59Z,2025-04-16T18:54:14Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNRS00USA/SPOTGINS_SNRS00USA.enu,17.276408820696123,39.22686945500634,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,SNRS00USA,POSITION
SPOTGINS_SNST00NZL.ENU,2009-06-08T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:02:03Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNST00NZL/SPOTGINS_SNST00NZL.enu,15.802190248941617,94.83982683982684,"['GeoNet', 'UCSD']",EOST,SPOTGINS,SNST00NZL,POSITION
SPOTGINS_SNTG00ESP.ENU,2013-12-19T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNTG00ESP/SPOTGINS_SNTG00ESP.enu,11.446383723730575,98.03874671131308,"['EPOS', 'ERGNSS']",EOST,SPOTGINS,SNTG00ESP,POSITION
SPOTGINS_SNTL00REU.ENU,2018-02-18T00:00:00Z,2026-01-01T23:59:59Z,2026-04-23T07:02:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SNTL00REU/SPOTGINS_SNTL00REU.enu,7.854209413897128,91.02608695652174,"['RGP', 'UCSD']",ULR,SPOTGINS,SNTL00REU,POSITION
SPOTGINS_SOBI00FRA.ENU,2011-06-26T00:00:00Z,2025-12-28T23:59:59Z,2026-02-14T19:33:36Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SOBI00FRA/SPOTGINS_SOBI00FRA.enu,14.500912585240956,86.30188679245283,['Orpheon'],OMP,SPOTGINS,SOBI00FRA,POSITION
SPOTGINS_SOCH00POL.ENU,2008-06-14T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:43Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOCH00POL/SPOTGINS_SOCH00POL.enu,17.04654343169316,80.48506264053967,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,SOCH00POL,POSITION
SPOTGINS_SOCM00CHL.ENU,2011-11-12T00:00:00Z,2023-01-14T23:59:59Z,2025-04-10T04:51:03Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOCM00CHL/SPOTGINS_SOCM00CHL.enu,11.172484567901234,81.96520460671404,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,SOCM00CHL,POSITION
SPOTGINS_SOD300FIN.ENU,2014-02-12T00:00:00Z,2025-06-30T23:59:59Z,2025-09-17T17:31:37Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOD300FIN/SPOTGINS_SOD300FIN.enu,11.375199603265141,99.10993504931442,"['APREF', 'EPN', 'EPOS', 'IGS', 'UCSD']",EOST,SPOTGINS,SOD300FIN,POSITION
SPOTGINS_SODA00FIN.ENU,2000-05-04T00:00:00Z,2025-06-30T23:59:59Z,2025-09-17T17:31:37Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SODA00FIN/SPOTGINS_SODA00FIN.enu,25.158795313965573,93.91597736177623,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,SODA00FIN,POSITION
SPOTGINS_SOFA00BGR.ENU,2007-06-30T00:00:00Z,2021-03-29T23:59:59Z,2024-05-13T08:48:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOFA00BGR/SPOTGINS_SOFA00BGR.enu,13.73921968083758,45.28076463560334,,EOST,SPOTGINS,SOFA00BGR,POSITION
SPOTGINS_SOKL00POL.ENU,2008-06-14T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:43Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOKL00POL/SPOTGINS_SOKL00POL.enu,17.04654343169316,75.1525859299711,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,SOKL00POL,POSITION
SPOTGINS_SOL100USA.ENU,2000-05-04T00:00:00Z,2007-07-27T23:59:59Z,2026-04-08T10:40:05Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOL100USA/SPOTGINS_SOL100USA.enu,7.229979434431009,87.65619083680424,"['NGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SOL100USA,POSITION
SPOTGINS_SOLD00CHL.ENU,2010-03-17T00:00:00Z,2011-12-16T23:59:59Z,2026-04-08T10:37:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOLD00CHL/SPOTGINS_SOLD00CHL.enu,1.7419575316247116,96.71875,"['SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,SOLD00CHL,POSITION
SPOTGINS_SOLO00SLB.ENU,2008-06-29T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:44:59Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SOLO00SLB/SPOTGINS_SOLO00SLB.enu,17.632329423023297,85.57020946470132,"['APREF', 'IGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SOLO00SLB,POSITION
SPOTGINS_SOLR00FRA.ENU,2017-11-01T00:00:00Z,2025-12-28T23:59:59Z,2026-03-09T06:35:16Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOLR00FRA/SPOTGINS_SOLR00FRA.enu,8.158795313965575,99.46308724832214,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,SOLR00FRA,POSITION
SPOTGINS_SOLU00NOR.ENU,2023-12-27T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:38:05Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SOLU00NOR/SPOTGINS_SOLU00NOR.enu,2.1478439108170457,92.23918575063614,"['NMA-CORS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SOLU00NOR,POSITION
SPOTGINS_SONA00ESP.ENU,2008-06-25T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SONA00ESP/SPOTGINS_SONA00ESP.enu,16.919917832788297,97.81729991915927,"['EPOS', 'CatNet']",EOST,SPOTGINS,SONA00ESP,POSITION
SPOTGINS_SONP00ITA.ENU,2025-04-03T00:00:00Z,2025-05-31T23:59:59Z,2025-07-30T15:39:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SONP00ITA/SPOTGINS_SONP00ITA.enu,0.15879531396557406,98.30508474576271,"['EPOS', 'SPIN3']",EOST,SPOTGINS,SONP00ITA,POSITION
SPOTGINS_SONS00ESP.ENU,2000-12-15T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SONS00ESP/SPOTGINS_SONS00ESP.enu,24.457335126879105,99.05977165883144,"['EPN', 'EPOS', 'ERGNSS', 'UCSD']",EOST,SPOTGINS,SONS00ESP,POSITION
SPOTGINS_SOPH00FRA.ENU,2001-01-13T00:00:00Z,2025-12-28T23:59:59Z,2026-03-09T07:11:58Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOPH00FRA/SPOTGINS_SOPH00FRA.enu,24.94729634065962,96.8187801667398,"['EPOS', 'RENAG', 'Orpheon']",OMP,SPOTGINS,SOPH00FRA,POSITION
SPOTGINS_SOPU00ESP.ENU,2013-06-30T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:42:54Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOPU00ESP/SPOTGINS_SOPU00ESP.enu,12.629591572236166,89.38934603724556,"['BFA', 'EPOS', 'SONEL', 'UCSD']",ULR,SPOTGINS,SOPU00ESP,POSITION
SPOTGINS_SORG00ESP.ENU,2005-10-26T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SORG00ESP/SPOTGINS_SORG00ESP.enu,19.591375738332445,99.09192511874826,"['EPOS', 'CatNet', 'Orpheon']",EOST,SPOTGINS,SORG00ESP,POSITION
SPOTGINS_SORI00ESP.ENU,2007-01-24T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SORI00ESP/SPOTGINS_SORI00ESP.enu,18.35055894618095,99.49268874962698,"['EPOS', 'ITACYL']",EOST,SPOTGINS,SORI00ESP,POSITION
SPOTGINS_SOTN00GBR.ENU,2011-02-25T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:08Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOTN00GBR/SPOTGINS_SOTN00GBR.enu,14.339607543032423,99.3702290076336,"['EPOS', 'OS Net']",EOST,SPOTGINS,SOTN00GBR,POSITION
SPOTGINS_SOUF00GLP.ENU,2000-05-13T00:00:00Z,2024-12-30T23:59:59Z,2025-04-25T13:48:44Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOUF00GLP/SPOTGINS_SOUF00GLP.enu,24.6241158706619,83.6056463265533,"['EPOS', 'VOLC', 'GL']",IPGP,SPOTGINS,SOUF00GLP,POSITION
SPOTGINS_SOUN00CYP.ENU,2023-09-15T00:00:00Z,2025-05-31T23:59:59Z,2025-07-31T17:51:37Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOUN00CYP/SPOTGINS_SOUN00CYP.enu,1.70088976981773,98.56,"['EPOS', 'CYCLOPS']",EOST,SPOTGINS,SOUN00CYP,POSITION
SPOTGINS_SOUR00FRA.ENU,2009-05-25T00:00:00Z,2025-12-28T23:59:59Z,2026-02-14T19:55:15Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SOUR00FRA/SPOTGINS_SOUR00FRA.enu,16.585785959642052,84.34510062685582,['Orpheon'],OMP,SPOTGINS,SOUR00FRA,POSITION
SPOTGINS_SOUS00FRA.ENU,2007-05-13T00:00:00Z,2025-12-28T23:59:59Z,2026-03-09T08:02:47Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOUS00FRA/SPOTGINS_SOUS00FRA.enu,18.618640169087637,90.37472446730345,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,SOUS00FRA,POSITION
SPOTGINS_SOVE00EST.ENU,2024-12-04T00:00:00Z,2024-12-31T23:59:59Z,2025-06-17T22:14:55Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SOVE00EST/SPOTGINS_SOVE00EST.enu,0.07665979035161102,100.0,"['EPOS', 'ESTPOS']",EOST,SPOTGINS,SOVE00EST,POSITION
SPOTGINS_SPAB00ESP.ENU,2018-03-21T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:56Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPAB00ESP/SPOTGINS_SPAB00ESP.enu,7.194501451314422,91.89806009889692,"['EPOS', 'ERGNSS']",EOST,SPOTGINS,SPAB00ESP,POSITION
SPOTGINS_SPAN00GRC.ENU,2007-05-22T00:00:00Z,2022-09-22T23:59:59Z,2026-04-08T10:43:54Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPAN00GRC/SPOTGINS_SPAN00GRC.enu,15.331279913554896,86.77494199535964,"['EPOS', 'NOANET', 'SONEL', 'UCSD']",ULR,SPOTGINS,SPAN00GRC,POSITION
SPOTGINS_SPAR00BRA.ENU,2010-01-01T00:00:00Z,2025-06-30T23:59:59Z,2025-09-10T12:59:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPAR00BRA/SPOTGINS_SPAR00BRA.enu,15.492927187111821,97.75618374558303,"['SIRGAS', 'UCSD']",EOST,SPOTGINS,SPAR00BRA,POSITION
SPOTGINS_SPAT00CHL.ENU,2015-06-02T00:00:00Z,2024-05-06T23:59:59Z,2025-04-10T04:51:03Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPAT00CHL/SPOTGINS_SPAT00CHL.enu,8.917179982001166,87.88715118061944,,EOST,SPOTGINS,SPAT00CHL,POSITION
SPOTGINS_SPBY00AUS.ENU,2008-09-25T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:46:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPBY00AUS/SPOTGINS_SPBY00AUS.enu,17.396874255329937,95.674060091238,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,SPBY00AUS,POSITION
SPOTGINS_SPED00DOM.ENU,2023-01-17T00:00:00Z,2025-06-24T23:59:59Z,2025-09-10T15:58:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPED00DOM/SPOTGINS_SPED00DOM.enu,2.4326944697949147,83.14606741573034,"['NGS', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,SPED00DOM,POSITION
SPOTGINS_SPER00ITA.ENU,2013-01-18T00:00:00Z,2021-11-08T23:59:59Z,2025-07-30T15:39:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPER00ITA/SPOTGINS_SPER00ITA.enu,8.799452398154486,98.63226608641592,[],EOST,SPOTGINS,SPER00ITA,POSITION
SPOTGINS_SPFE00BRA.ENU,2015-02-23T00:00:00Z,2024-11-25T23:59:59Z,2025-09-10T12:59:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPFE00BRA/SPOTGINS_SPFE00BRA.enu,9.747433233198976,80.41526374859707,"['SIRGAS', 'UCSD']",EOST,SPOTGINS,SPFE00BRA,POSITION
SPOTGINS_SPFR00BRA.ENU,2014-12-07T00:00:00Z,2025-06-30T23:59:59Z,2025-09-10T12:59:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPFR00BRA/SPOTGINS_SPFR00BRA.enu,10.561373456790124,96.68307851775072,"['SIRGAS', 'UCSD']",EOST,SPOTGINS,SPFR00BRA,POSITION
SPOTGINS_SPGT00ATA.ENU,2013-03-22T00:00:00Z,2025-02-06T23:59:59Z,2025-05-30T15:11:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/SPGT00ATA/SPOTGINS_SPGT00ATA.enu,11.865160817045656,91.21917492509795,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,SPGT00ATA,POSITION
SPOTGINS_SPIE00DEU.ENU,2022-11-10T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:38:43Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/SPIE00DEU/SPOTGINS_SPIE00DEU.enu,3.273785047025122,81.38564273789649,"['SONEL', 'UCSD']",ULR,SPOTGINS,SPIE00DEU,POSITION
