#VERSION 1.0
#RADIUS    0.6378137000000000E+07
#1/FLAT    0.2982572221010000E+03
#ITRF2020


   12123      GRVA00ISL                        mar_xyz  2601055.394500 0.000001  -915163.637900 0.000001  5732892.157000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1212300 GRG3 GRVA00ISL  TRIMBLE NETRS         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20080809_000000 20110922_000000 log_file
 1212301 GRG3 GRVA00ISL  TRIMBLE NETRS         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20110922_000000 20190405_120200 log_file
 1212302 GRG3 GRVA00ISL  TRIMBLE NETRS         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20190405_120200 20291231_000000 log_file

   40198      GRZA00CRI                        mar_xyz   478171.860900 0.000001 -6265306.547500 0.000001  1091052.604200 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 4019800 GRG3 GRZA00CRI  TRIMBLE NETRS         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20060430_000000 20110215_171500 log_file
 4019801 GRG3 GRZA00CRI  TRIMBLE NETRS         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20110215_171500 20120128_000000 log_file
 4019802 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20120128_000000 20140625_190200 log_file
 4019803 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20140625_190200 20141023_180100 log_file
 4019804 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20141023_180100 20141205_170100 log_file
 4019805 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20141205_170100 20170122_170000 log_file
 4019806 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20170122_170000 20190918_153500 log_file
 4019807 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20190918_153500 20230120_000100 log_file
 4019808 GRG3 GRZA00CRI  TRIMBLE NETR9         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM29659.00     SCIT                      0.0 20230120_000100 20230317_185100 log_file
 4019809 GRG3 GRZA00CRI  SEPT POLARX5          ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59800.80     SCIT                      0.0 20230317_185100 20291231_000000 log_file

   11711      GRZM00ITA                        mar_xyz  4489083.466900 0.000001   884635.866500 0.000001  4429632.588800 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1171100 GRG3 GRZM00ITA  LEICA GRX1200PRO      ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20080423_000000 20101215_235900 log_file
 1171101 GRG3 GRZM00ITA  LEICA GRX1200GGPRO    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20101216_000000 20200304_235900 log_file
 1171102 GRG3 GRZM00ITA  LEICA GRX1200GGPRO    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20200305_000000 20291231_000000 log_file

   13113      GSIG00ISL                        mar_xyz  2621134.941400 0.000001  -785257.213300 0.000001  5744119.202700 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1311300 GRG3 GSIG00ISL  TRIMBLE NETR9         ecc_une        0.035500 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     NONE                      0.0 20140604_000000 20140614_000000 log_file
 1311301 GRG3 GSIG00ISL  TRIMBLE NETR9         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     NONE                      0.0 20140818_000000 20150609_000000 log_file
 1311302 GRG3 GSIG00ISL  TRIMBLE NETR9         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     NONE                      0.0 20150609_000000 20291231_000000 log_file

   11459      GSR100SVN                        mar_xyz  4292609.512400 0.000001  1113639.224800 0.000001  4569215.604500 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1145900 GRG3 GSR100SVN  LEICA SR9500          ecc_une        0.070000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT303        LEIC                      1.0 20000201_120000 20010425_123500 log_file
 1145901 GRG3 GSR100SVN  LEICA SR9500          ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT302-GP     NONE                      1.0 20010425_123500 20011222_100000 log_file
 1145902 GRG3 GSR100SVN  LEICA RS500           ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        LEIS                      1.0 20011222_100000 20080918_170000 log_file
 1145903 GRG3 GSR100SVN  LEICA GRX1200GGPRO    ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20080919_170000 20090424_073000 log_file
 1145904 GRG3 GSR100SVN  LEICA GRX1200GGPRO    ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20090424_090000 20100506_052500 log_file
 1145905 GRG3 GSR100SVN  LEICA GRX1200GGPRO    ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20100506_054000 20120109_080000 log_file
 1145906 GRG3 GSR100SVN  LEICA GRX1200GGPRO    ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20120109_101500 20160803_100000 log_file
 1145907 GRG3 GSR100SVN  LEICA GRX1200GGPRO    ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20160803_100000 20190329_133000 log_file
 1145908 GRG3 GSR100SVN  LEICA GRX1200GGPRO    ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20190329_133000 20200924_154000 log_file
 1145909 GRG3 GSR100SVN  LEICA GR10            ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      1.0 20200924_155000 20200924_155000 log_file
 1145910 GRG3 GSR100SVN  LEICA GR10            ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      1.0 20200924_155000 20220531_080000 log_file
 1145911 GRG3 GSR100SVN  LEICA GR30            ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      1.0 20220531_080000 20221014_160000 log_file
 1145912 GRG3 GSR100SVN  LEICA GR30            ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      1.0 20221014_160000 20221109_120000 log_file
 1145913 GRG3 GSR100SVN  LEICA GR30            ecc_une        0.065000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      1.0 20221109_120000 20291231_000000 log_file

   70397      GTA100CHL                        mar_xyz  2025587.137000 0.000001 -5620355.206400 0.000001 -2226477.312800 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7039700 GRG3 GTA100CHL  RIMBLE NETR9          ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            RM57971.00      ONE                       0.0 20160401_000000 20991231_000000 rinex

   40784      GTK000TCA                        mar_xyz  1919596.643300 0.000001 -5620954.264300 0.000001  2316053.947100 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 4078400 GRG3 GTK000TCA  TRIMBLE NETRS         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20070627_000000 20110622_124400 log_file
 4078401 GRG3 GTK000TCA  TRIMBLE NETRS         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20110622_124400 20141019_000000 log_file

   11654      GUAD00PRT                        mar_xyz  4816033.303900 0.000001  -614078.816300 0.000001  4124143.551100 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1165400 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20081103_180800 20090401_130000 log_file
 1165401 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20090401_134300 20090414_080000 log_file
 1165402 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20090428_153500 20090430_080000 log_file
 1165403 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20090430_083800 20101001_070900 log_file
 1165404 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20101004_090400 20130114_113700 log_file
 1165405 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20130114_120600 20140624_115900 log_file
 1165406 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20140624_120000 20161223_150200 log_file
 1165407 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20161223_150300 20170413_134600 log_file
 1165408 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20170413_150000 20181128_144300 log_file
 1165409 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20181128_163000 20191213_150900 log_file
 1165410 GRG3 GUAD00PRT  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      LEIS                      0.0 20191213_150900 20230524_090000 log_file
 1165411 GRG3 GUAD00PRT  SEPT POLARX5          ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TWIVC6050       NONE                     85.0 20230524_164000 20291231_000000 log_file

   70500      GUAI00BRA                        mar_xyz  3403044.284800 0.000001 -4729284.922500 0.000001 -2586893.359400 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7050000 GRG3 GUAI00BRA  TRIMBLE ALLOY         ecc_une        0.008000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM159900.00    NONE                      0.0 20220509_124000 20221208_145900 log_file
 7050001 GRG3 GUAI00BRA  TRIMBLE ALLOY         ecc_une        0.008000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM159900.00    NONE                      0.0 20221208_150000 20291231_000000 log_file

   11712      GUAR00ITA                        mar_xyz  4634805.893700 0.000001  1096664.432300 0.000001  4229087.259600 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1171200 GRG3 GUAR00ITA  LEICA GRX1200PRO      ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20060531_000000 20100729_235900 log_file
 1171201 GRG3 GUAR00ITA  LEICA GRX1200+GNSS    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20100730_000000 20130108_235900 log_file
 1171202 GRG3 GUAR00ITA  LEICA GRX1200PRO      ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20130109_000000 20200616_235900 log_file
 1171203 GRG3 GUAR00ITA  LEICA GRX1200PRO      ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504        SCIT                      0.0 20200617_000000 20220927_235900 log_file
 1171204 GRG3 GUAR00ITA  TRIMBLE ALLOY         ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            TRM159900.00    SCIS                      0.0 20220928_000000 20291231_000000 log_file

   70333      GUAY00ARG                        mar_xyz  2790303.110300 0.000001 -4648662.168700 0.000001 -3348153.414600 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7033300 GRG3 GUAY00ARG  LEICA GRX1200+GNSS    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1203+GNSS  NONE                      0.0 20100918_000000 20150503_000000 log_file
 7033301 GRG3 GUAY00ARG  LEICA GR10            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1203+GNSS  NONE                      0.0 20151027_000000 20170107_000000 log_file
 7033302 GRG3 GUAY00ARG  LEICA GR10            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20170203_000000 20210512_000000 log_file
 7033303 GRG3 GUAY00ARG  LEICA GR10            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20210512_000000 20291231_000000 log_file

   12680      GUDI00ESP                        mar_xyz  4706776.215400 0.000001  -588343.422400 0.000001  4251196.378400 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1268000 GRG3 GUDI00ESP  TRIMBLE NETR9         ecc_une        0.060000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20150305_120000 20160812_120000 log_file
 1268001 GRG3 GUDI00ESP  TRIMBLE NETR9         ecc_une        0.060000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20160812_120000 20160825_110000 log_file
 1268002 GRG3 GUDI00ESP  TRIMBLE NETR9         ecc_une        0.060000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20160825_110000 20180216_130000 log_file
 1268003 GRG3 GUDI00ESP  TRIMBLE NETR9         ecc_une        0.060000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20180216_130000 20230914_000000 log_file
 1268004 GRG3 GUDI00ESP  TRIMBLE NETR9         ecc_une        0.060000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM57971.00     TZGD                      0.0 20230914_000000 20291231_000000 log_file

   11605      GUIJ00ESP                        mar_xyz  4830459.590300 0.000001  -480249.822900 0.000001  4124995.515600 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1160500 GRG3 GUIJ00ESP  TRIMBLE NETR5         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM55971.00     NONE                      0.0 20070201_000000 20140116_000000 log_file
 1160501 GRG3 GUIJ00ESP  TRIMBLE NETR5         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM55971.00     NONE                      0.0 20140116_000000 20150629_000000 log_file
 1160502 GRG3 GUIJ00ESP  TRIMBLE NETR5         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM55971.00     NONE                      0.0 20150629_000000 20190315_090000 log_file
 1160503 GRG3 GUIJ00ESP  TRIMBLE NETR5         ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM55971.00     NONE                      0.0 20190315_090000 20200820_083000 log_file
 1160504 GRG3 GUIJ00ESP  LEICA GR50            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      0.0 20200820_083000 20210603_153000 log_file
 1160505 GRG3 GUIJ00ESP  LEICA GR50            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      0.0 20210603_153000 20220802_080000 log_file
 1160506 GRG3 GUIJ00ESP  LEICA GR50            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      0.0 20220802_080000 20230802_120000 log_file
 1160507 GRG3 GUIJ00ESP  LEICA GR50            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      0.0 20230802_120000 20240304_090000 log_file
 1160508 GRG3 GUIJ00ESP  LEICA GR50            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      0.0 20240304_090000 20291231_000000 log_file

   11713      GUMA00ITA                        mar_xyz  4541812.336100 0.000001  1076586.787400 0.000001  4333050.246000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1171300 GRG3 GUMA00ITA  LEICA GRX1200GGPRO    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20080409_000000 20140801_235900 log_file
 1171301 GRG3 GUMA00ITA  LEICA GRX1200GGPRO    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20140802_000000 20180930_235900 log_file
 1171302 GRG3 GUMA00ITA  LEICA GRX1200PRO      ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20181001_000000 20191216_235900 log_file
 1171303 GRG3 GUMA00ITA  LEICA GRX1200+GNSS    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20191217_000000 20200108_235900 log_file
 1171304 GRG3 GUMA00ITA  LEICA GRX1200+GNSS    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20200109_000000 20201028_235900 log_file
 1171305 GRG3 GUMA00ITA  LEICA GRX1200+GNSS    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20201029_000000 20221016_235900 log_file
 1171306 GRG3 GUMA00ITA  LEICA GRX1200+GNSS    ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAT504GG      SCIT                      0.0 20221017_000000 20240930_000000 log_file
 1171307 GRG3 GUMA00ITA  LEICA GR50            ecc_une        0.008300 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR20         LEIM                      0.0 20241001_000000 20291231_000000 log_file

   40497      GUYS00CAN                        mar_xyz  2140813.161800 0.000001 -3943480.230300 0.000001  4517670.128900 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 4049700 GRG3 GUYS00CAN  TRIMBLE NETR9         ecc_une        0.077100 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     NONE                      0.0 20150728_000000 20170422_060400 log_file
 4049701 GRG3 GUYS00CAN  TRIMBLE NETR9         ecc_une        0.077100 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     NONE                      0.0 20170422_060800 20291231_000000 log_file

   70238      GV0100ECU                        mar_xyz  -123942.316000 0.000001 -6377386.338400 0.000001   -86525.301200 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7023800 GRG3 GV0100ECU  ASHTECH UZ-12         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            ASH701975.01A   NONE                      5.0 20020527_000000 20051030_000000 log_file
 7023801 GRG3 GV0100ECU  ASHTECH UZ-12         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            ASH701975.01A   NONE                      5.0 20051030_000000 20100605_213000 log_file
 7023802 GRG3 GV0100ECU  ASHTECH UZ-12         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20100605_214000 20100605_222000 log_file
 7023803 GRG3 GV0100ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20100605_222500 20190304_000000 log_file
 7023804 GRG3 GV0100ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20190304_000000 20220324_230100 log_file
 7023805 GRG3 GV0100ECU  SEPT POLARX5          ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM115000.00    NONE                      0.0 20220324_230100 20291231_000000 log_file

   70368      GV0200ECU                        mar_xyz  -126117.005800 0.000001 -6377201.306800 0.000001   -90096.788600 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7036800 GRG3 GV0200ECU  ASHTECH UZ-12         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            ASH701975.01A   NONE                     -5.0 20020529_000000 20060626_000000 log_file
 7036801 GRG3 GV0200ECU  ASHTECH UZ-12         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            ASH701975.01A   NONE                     -5.0 20060626_000000 20100607_191500 log_file
 7036802 GRG3 GV0200ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            ASH701975.01A   NONE                     -5.0 20100607_193000 20100607_200000 log_file
 7036803 GRG3 GV0200ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20100607_200500 20110721_180000 log_file
 7036804 GRG3 GV0200ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20110721_180900 20180828_000000 log_file
 7036805 GRG3 GV0200ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20180829_000000 20220329_200100 log_file
 7036806 GRG3 GV0200ECU  SEPT POLARX5          ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM115000.00    NONE                      0.0 20220329_200100 20291231_000000 log_file

   70369      GV0300ECU                        mar_xyz  -126116.730100 0.000001 -6377203.956100 0.000001   -88225.494300 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7036900 GRG3 GV0300ECU  CMC ALLSTAR OEM       ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            NOV501          NONE                      0.0 20020530_000000 20090123_000000 log_file
 7036901 GRG3 GV0300ECU  CMC ALLSTAR OEM       ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            NOV501          NONE                      0.0 20090123_000000 20100606_000000 log_file
 7036902 GRG3 GV0300ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20100606_000000 20180823_000000 log_file
 7036903 GRG3 GV0300ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20180823_000000 20220331_200100 log_file
 7036904 GRG3 GV0300ECU  SEPT POLARX5          ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM115000.00    NONE                      0.0 20220331_200100 20291231_000000 log_file

   70370      GV0400ECU                        mar_xyz  -126687.360800 0.000001 -6377193.553200 0.000001   -89738.611300 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7037000 GRG3 GV0400ECU  CMC ALLSTAR OEM       ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            NOV501          NONE                      0.0 20020530_000000 20100607_000000 log_file
 7037001 GRG3 GV0400ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20100607_000000 20180830_000000 log_file
 7037002 GRG3 GV0400ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20180830_000000 20220329_200100 log_file
 7037003 GRG3 GV0400ECU  SEPT POLARX5          ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM115000.00    NONE                      0.0 20220329_200100 20291231_000000 log_file

   70371      GV0500ECU                        mar_xyz  -124809.960000 0.000001 -6377206.646900 0.000001   -89013.794400 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7037100 GRG3 GV0500ECU  CMC ALLSTAR OEM       ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            NOV501          NONE                      0.0 20020528_000000 20090123_000000 log_file
 7037101 GRG3 GV0500ECU  CMC ALLSTAR OEM       ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            NOV501          NONE                      0.0 20090123_000000 20100606_000000 log_file
 7037102 GRG3 GV0500ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20100606_000000 20180823_000000 log_file
 7037103 GRG3 GV0500ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20180823_000000 20220331_200100 log_file
 7037104 GRG3 GV0500ECU  SEPT POLARX5          ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM115000.00    NONE                      0.0 20220331_200100 20291231_000000 log_file

   70372      GV0600ECU                        mar_xyz  -125573.899600 0.000001 -6377196.773300 0.000001   -92267.989400 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 7037200 GRG3 GV0600ECU  CMC ALLSTAR OEM       ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            NOV501          NONE                      0.0 20020601_000000 20101113_000000 log_file
 7037201 GRG3 GV0600ECU  TRIMBLE NETRS         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20101113_000000 20180829_000000 log_file
 7037202 GRG3 GV0600ECU  TRIMBLE NETR9         ecc_une        0.620700 0.000000        0.000000 0.000000        0.000000 0.000000            TRM41249.00     NONE                      0.0 20180829_000000 20220327_230100 log_file
